report_id,report_type,timestamp,location,department,equipment,raw_text,cleaned_text,metadata,sif_label,hazard_category,severity,immediate_action,intervention,corrective_action,preventive_action,work_stopped
d6581d2a-49c4-464e-95de-185d9f5370fe,Unsafe Condition,,Offshore Platform 1,,Valve,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Slips/Trips,LOW,stopped work,,,retrained staff,False
ba7e8ede-9f86-40b8-8eea-22197e1ffb19,Unsafe Condition,,Unit A,,Electrical Panel,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,{},NO,Slips/Trips,MEDIUM,,colleague intervened,replaced equipment,retrained staff,
15979a78-038e-4a8b-828f-1924a473b45e,Unsafe Condition,,Unit B,,Compressor,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,MEDIUM,stopped work,supervisor intervened,replaced equipment,retrained staff,False
6042d5ae-245b-4086-a63f-00cbae48c091,Unsafe Act,,Unit A,,Compressor,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Confined Space,MEDIUM,reported to supervisor,supervisor intervened,replaced equipment,,False
3a4e9dd8-7f78-4952-984a-7d198a152529,Unsafe Act,,Unit A,,Compressor,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,{},NO,Energy Isolation,LOW,stopped work,supervisor intervened,replaced equipment,updated procedures,
49cd4fbc-921c-42cd-ba3e-3a25e4544eee,Unsafe Condition,,Refinery Sector 4,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Pressure,LOW,,colleague intervened,replaced equipment,retrained staff,False
d470711f-0536-4c4f-8819-5cffdb648f20,Unsafe Act,,Offshore Platform 1,,Compressor,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,{},NO,Energy Isolation,LOW,stopped work,colleague intervened,replaced equipment,updated procedures,True
c0b9a45f-f6bd-46c4-8a7a-d4eee5b1a97d,Unsafe Condition,,Refinery Sector 4,,Heat Exchanger,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Energy Isolation,LOW,,,,retrained staff,
fd64a6b8-bce0-4511-876c-8e6fa056c7bb,Unsafe Condition,,Unit A,,Compressor,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Small oil spill near Compressor at Unit A. Cleaned up promptly.,{},NO,Confined Space,MEDIUM,stopped work,supervisor intervened,,,True
4cd05e02-d18b-433d-9b3a-efc84ea5c226,Unsafe Act,,Unit A,,Heat Exchanger,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,{},NO,Electrical,MEDIUM,reported to supervisor,colleague intervened,replaced equipment,,True
ce390cc6-16a6-4eb7-9b30-fe4357e364d2,Near Miss,,Offshore Platform 1,,Valve,"While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.","While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.",{},YES,Confined Space,HIGH,reported to supervisor,supervisor intervened,cleaned up,updated procedures,
e5eac386-dc9a-44f9-9d98-aa50b911df5d,Unsafe Condition,,Unit B,,Compressor,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Confined Space,LOW,stopped work,colleague intervened,,retrained staff,True
fab6038b-e3e5-4a91-9deb-d21dcf6309b3,Unsafe Condition,,Offshore Platform 1,,Heat Exchanger,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,{},NO,Confined Space,LOW,stopped work,colleague intervened,replaced equipment,retrained staff,
2741d414-0f18-469a-9725-e5ee1b5e0e33,Unsafe Condition,,Offshore Platform 1,,Heat Exchanger,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,{},NO,Confined Space,LOW,stopped work,colleague intervened,replaced equipment,retrained staff,
87067ca8-2d54-4636-89bc-53306d107f51,Unsafe Act,,Unit B,,Valve,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Confined Space,MEDIUM,reported to supervisor,,,retrained staff,True
6a57e6f7-f4ee-4386-a428-9d19746ee14a,Unsafe Act,,Offshore Platform 1,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,LOW,,,replaced equipment,retrained staff,True
bcdee954-b9a6-4d0d-a133-39309d585172,Unsafe Act,,Unit A,,Heat Exchanger,Worker observed not wearing safety glasses at Unit A.,Worker observed not wearing safety glasses at Unit A.,{},NO,Energy Isolation,MEDIUM,,colleague intervened,replaced equipment,retrained staff,True
bd1582b3-8ada-4a5b-bed7-f6bdd394d48d,Unsafe Act,,Refinery Sector 4,,Compressor,Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,{},NO,Working at Height,MEDIUM,stopped work,,,retrained staff,
7aa663e2-72f9-4329-977e-f7371e581214,Unsafe Act,,Refinery Sector 4,,Electrical Panel,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,{},NO,Manual Handling,MEDIUM,,supervisor intervened,,,True
5db19fc2-f50c-44eb-ab8a-a64a8ccd02dd,Unsafe Condition,,Unit A,,Heat Exchanger,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,LOW,reported to supervisor,supervisor intervened,cleaned up,updated procedures,False
176a12bc-3a07-406a-847c-6d404fbbaeaf,Unsafe Condition,,Unit B,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Slips/Trips,LOW,stopped work,colleague intervened,,retrained staff,True
d3b421a8-9697-4b6b-b40f-18b37f84907d,Unsafe Act,,Refinery Sector 4,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Energy Isolation,LOW,stopped work,,,,
3741171d-4fed-4414-9fc0-2763deca4c13,Unsafe Act,,Offshore Platform 1,,Compressor,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,{},NO,Energy Isolation,LOW,reported to supervisor,supervisor intervened,replaced equipment,,False
b39678e8-839c-44af-afda-8b87712a07dc,Unsafe Condition,,Refinery Sector 4,,Heat Exchanger,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,{},NO,Working at Height,LOW,,colleague intervened,,retrained staff,
c62769a9-907e-4c09-976c-55c155c09db2,Unsafe Condition,,Unit A,,Heat Exchanger,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,{},NO,Manual Handling,LOW,,supervisor intervened,cleaned up,retrained staff,False
e95c0225-cde2-4b05-837b-edb7b89c351f,Unsafe Condition,,Offshore Platform 1,,Valve,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Energy Isolation,MEDIUM,reported to supervisor,,cleaned up,,True
db7490ab-7019-4377-a2ae-978f8d9b4b75,Unsafe Condition,,Refinery Sector 4,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Slips/Trips,MEDIUM,stopped work,supervisor intervened,cleaned up,,True
d536a245-ad1f-419c-b81b-4ee177b273a3,Unsafe Act,,Unit A,,Electrical Panel,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Manual Handling,LOW,,supervisor intervened,replaced equipment,updated procedures,False
b3b468c9-f70d-4e29-878e-ec3da7c397a6,Unsafe Act,,Refinery Sector 4,,Electrical Panel,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Pressure,LOW,stopped work,,,retrained staff,
fc1fe752-7473-4050-b326-6c28d3d5082a,Unsafe Act,,Offshore Platform 1,,Electrical Panel,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,{},NO,Manual Handling,MEDIUM,reported to supervisor,colleague intervened,,retrained staff,
17030fe2-9567-4df2-8e3f-246778025945,Unsafe Condition,,Refinery Sector 4,,Electrical Panel,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Slips/Trips,MEDIUM,reported to supervisor,colleague intervened,replaced equipment,,
978bcc14-9deb-4382-863a-b1c2a8b6a9eb,Unsafe Condition,,Unit A,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Slips/Trips,MEDIUM,reported to supervisor,,cleaned up,updated procedures,True
6b72f30c-739d-40cd-900d-3610fb687f03,Unsafe Act,,Unit B,,Compressor,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,LOW,,supervisor intervened,cleaned up,retrained staff,True
0fb280fb-1c20-4d4f-9c8d-d60180a8f7b5,Unsafe Condition,,Offshore Platform 1,,Valve,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Manual Handling,MEDIUM,stopped work,supervisor intervened,,retrained staff,False
6ca0d371-d08c-42cd-9939-58931bc81dee,Unsafe Condition,,Offshore Platform 1,,Valve,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Manual Handling,MEDIUM,stopped work,supervisor intervened,,retrained staff,False
7d6629be-d6e9-4c20-9a4b-c521d7028189,Unsafe Act,,Offshore Platform 1,,Valve,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Pressure,MEDIUM,stopped work,supervisor intervened,,updated procedures,
72c12679-b573-41b3-8340-3f8183d37895,Unsafe Act,,Offshore Platform 1,,Pump,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Confined Space,MEDIUM,reported to supervisor,colleague intervened,replaced equipment,,False
d7941ac9-f6e7-4118-93f5-68219be007e7,Unsafe Condition,,Refinery Sector 4,,Electrical Panel,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,{},NO,Electrical,MEDIUM,reported to supervisor,colleague intervened,replaced equipment,updated procedures,
85b95f47-d1f3-48d3-8c85-e7c3c29e4744,Unsafe Condition,,Unit B,,Electrical Panel,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,{},NO,Pressure,LOW,,,,updated procedures,True
562f7949-0015-414b-a912-3efe69bde571,Unsafe Condition,,Unit B,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Manual Handling,LOW,reported to supervisor,colleague intervened,replaced equipment,,True
ee960deb-bccc-442d-8254-b9bc8b48fae4,Unsafe Act,,Refinery Sector 4,,Electrical Panel,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,{},NO,Confined Space,LOW,reported to supervisor,colleague intervened,replaced equipment,retrained staff,False
a62b7ede-8dfc-4b51-bc43-b2d7bc6238f9,Near Miss,,Unit A,,Electrical Panel,"During maintenance of the Electrical Panel at Unit A, the technician started work without isolating the equipment. The Electrical Panel was still energized.","During maintenance of the Electrical Panel at Unit A, the technician started work without isolating the equipment. The Electrical Panel was still energized.",{},YES,Confined Space,CRITICAL,reported to supervisor,,replaced equipment,,True
bda09c38-23a2-4c01-9006-da994a322dcc,Unsafe Act,,Unit B,,Pump,Small oil spill near Pump at Unit B. Cleaned up promptly.,Small oil spill near Pump at Unit B. Cleaned up promptly.,{},NO,Slips/Trips,LOW,reported to supervisor,colleague intervened,,updated procedures,False
fb655a78-75c7-4fa3-be5e-5f52f7be4818,Unsafe Act,,Refinery Sector 4,,Pump,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Energy Isolation,LOW,reported to supervisor,,,retrained staff,False
0fbbf7f7-20e4-4d61-8559-96e0bdce309a,Unsafe Act,,Unit A,,Heat Exchanger,Worker observed not wearing safety glasses at Unit A.,Worker observed not wearing safety glasses at Unit A.,{},NO,Pressure,LOW,stopped work,supervisor intervened,replaced equipment,updated procedures,True
11e6dc06-18f0-425b-8007-e4877a23d65d,Unsafe Condition,,Refinery Sector 4,,Compressor,Worker observed not wearing safety glasses at Refinery Sector 4.,Worker observed not wearing safety glasses at Refinery Sector 4.,{},NO,Energy Isolation,LOW,stopped work,,replaced equipment,updated procedures,
e9ac8afc-8944-4498-9d1e-73ec77f8a43d,Unsafe Act,,Unit B,,Valve,Small oil spill near Valve at Unit B. Cleaned up promptly.,Small oil spill near Valve at Unit B. Cleaned up promptly.,{},NO,Working at Height,MEDIUM,reported to supervisor,supervisor intervened,cleaned up,retrained staff,False
45155277-97bf-490f-9c51-75219ba00994,Unsafe Act,,Unit A,,Valve,Small oil spill near Valve at Unit A. Cleaned up promptly.,Small oil spill near Valve at Unit A. Cleaned up promptly.,{},NO,Electrical,MEDIUM,,colleague intervened,,updated procedures,True
35065b33-b0ea-4a31-bed7-13b4cb7ea9e9,Unsafe Condition,,Offshore Platform 1,,Pump,Worker observed not wearing safety glasses at Offshore Platform 1.,Worker observed not wearing safety glasses at Offshore Platform 1.,{},NO,Energy Isolation,LOW,,supervisor intervened,,,True
7a716515-ca32-44b6-a6c4-d7d129b9e236,Unsafe Condition,,Refinery Sector 4,,Valve,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Trip hazard due to loose cables near Valve. Cables were immediately organized.,{},NO,Working at Height,LOW,,supervisor intervened,,retrained staff,
50cd2e9d-ba6c-45e0-9b9d-8aebde37ee73,Unsafe Act,,Offshore Platform 1,,Pump,Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,{},NO,Confined Space,LOW,reported to supervisor,colleague intervened,,updated procedures,True
